CÓDIGO PERSONA;EMPRESA;EDAD;SEXO;"ACTIVO/ CESADO 
(Data 07/12)";SEGMENTO;SEGMENTO_PERSONAL;CATEGORÍA_PERSONAL;POSICIÓN;UO3;UO2;NACIONAL/ EXTRANJERO;AGRUPADOR;EVENTO DE APRENDIZAJE;FECHA DE INICIO;FECHA DE TÉRMINO;MES DE INICIO;TOTAL HORAS POR PERSONA;HORAS POR CURSO;CAPACIDAD;MODALIDAD;INVERSIÓN PERCAPITA (US$);DOCENTE/INSTITUCIÓN;ASISTENCIA
6504497;Rimac S.A. EPS;55;Masculino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;JEFE AUDITORIA MEDICA CONCURRENTE;SALUD;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Talk Rimac;7/07/2020;7/07/2020;7;1.5;;AGILE;VIRTUAL;0;PAOLA TELAYA, VIVIANA PORTO Y PAMELA NOGALES;FALTÓ
6500609;Rimac Seguros y Reasegrs;39;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO ANALISIS DE COBERTURAS VEH;SINIESTROS VEHICULARES;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Talk Rimac;7/07/2020;7/07/2020;7;1.5;;AGILE;VIRTUAL;0;PAOLA TELAYA, VIVIANA PORTO Y PAMELA NOGALES;FALTÓ
6523245;Rimac Seguros y Reasegrs;42;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;TECNICO AJUSTADOR I;SINIESTROS VEHICULARES;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Talk Rimac;7/07/2020;7/07/2020;7;1.5;;AGILE;VIRTUAL;0;PAOLA TELAYA, VIVIANA PORTO Y PAMELA NOGALES;FALTÓ
6533810;Rimac Seguros y Reasegrs;28;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;BUSINESS DEVELOPER;TRIBU EMPRESAS;DIVISION SEGUROS EMPRESAS;NACIONAL;LEARNING;Talk Rimac;7/07/2020;7/07/2020;7;1.5;;AGILE;VIRTUAL;0;PAOLA TELAYA, VIVIANA PORTO Y PAMELA NOGALES;FALTÓ
6536050;Rimac Seguros y Reasegrs;24;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA DE PRICING;PRICING;INTELIGENCIA ARTIFICIAL Y DATA;NACIONAL;LEARNING;Talk Rimac;7/07/2020;7/07/2020;7;1.5;;AGILE;VIRTUAL;0;PAOLA TELAYA, VIVIANA PORTO Y PAMELA NOGALES;FALTÓ
6502000;Rimac Seguros y Reasegrs;42;Femenino;CESADO;Empleado FFVV;ATENCION AL CLIENTE;MASIVOS FRONT;SUPERVISOR DE VENTAS;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Talk Rimac;7/07/2020;7/07/2020;7;1.5;;AGILE;VIRTUAL;0;PAOLA TELAYA, VIVIANA PORTO Y PAMELA NOGALES;FALTÓ
6500690;Rimac Seguros y Reasegrs;45;Masculino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;JEFE GESTION OPERATIVA;EXPERIENCIA DEL CLIENTE;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Talk Rimac;7/07/2020;7/07/2020;7;1.5;;AGILE;VIRTUAL;0;PAOLA TELAYA, VIVIANA PORTO Y PAMELA NOGALES;FALTÓ
6501121;Rimac Seguros y Reasegrs;42;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO SR DE OPERACIONES;EMISION;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Talk Rimac;7/07/2020;7/07/2020;7;1.5;;AGILE;VIRTUAL;0;PAOLA TELAYA, VIVIANA PORTO Y PAMELA NOGALES;FALTÓ
6500135;Rimac Seguros y Reasegrs;51;Femenino;ACTIVO;Empleado;ATENCION AL CLIENTE;MASIVOS FRONT;EJECUTIVO DE SERVICIO;EMISION;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Talk Rimac;7/07/2020;7/07/2020;7;1.5;;AGILE;VIRTUAL;0;PAOLA TELAYA, VIVIANA PORTO Y PAMELA NOGALES;FALTÓ
6516186;Rimac Seguros y Reasegrs;30;Masculino;ACTIVO;Empleado;ATENCION AL CLIENTE;MASIVOS FRONT;REPRESENTANTE ATENCION VEH EMERG;EXPERIENCIA DEL CLIENTE;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Talk Rimac;7/07/2020;7/07/2020;7;1.5;;AGILE;VIRTUAL;0;PAOLA TELAYA, VIVIANA PORTO Y PAMELA NOGALES;FALTÓ
6541436;Rimac S.A. EPS;55;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;SUPERVISOR ADMISION PROVEEDORES SALUD;SALUD;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Talk Rimac;7/07/2020;7/07/2020;7;1.5;;AGILE;VIRTUAL;0;PAOLA TELAYA, VIVIANA PORTO Y PAMELA NOGALES;FALTÓ
6518057;Rimac Seguros y Reasegrs;37;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA ASEGURAMIENTO DE CALIDAD;DESARROLLO TI;TECNOLOGIA DE INFORMACION;NACIONAL;LEARNING;Talk Rimac;7/07/2020;7/07/2020;7;1.5;;AGILE;VIRTUAL;0;PAOLA TELAYA, VIVIANA PORTO Y PAMELA NOGALES;FALTÓ
6500549;Rimac Seguros y Reasegrs;50;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO SERVICIO DE OPERACIONES;EMISION;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Talk Rimac;7/07/2020;7/07/2020;7;1.5;;AGILE;VIRTUAL;0;PAOLA TELAYA, VIVIANA PORTO Y PAMELA NOGALES;FALTÓ
6541629;Rimac S.A. EPS;22;Masculino;ACTIVO;Practicante;PRACTICANTE;PRACTICANTE;PRACTICANTE;SALUD;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Talk Rimac;7/07/2020;7/07/2020;7;1.5;;AGILE;VIRTUAL;0;PAOLA TELAYA, VIVIANA PORTO Y PAMELA NOGALES;FALTÓ
6541666;Rimac Seguros y Reasegrs;39;Masculino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;INGENIERO DE DEVOPS;OPERACIONES TI;TECNOLOGIA DE INFORMACION;NACIONAL;LEARNING;Talk Rimac;7/07/2020;7/07/2020;7;1.5;;AGILE;VIRTUAL;0;PAOLA TELAYA, VIVIANA PORTO Y PAMELA NOGALES;FALTÓ
6501167;Rimac Seguros y Reasegrs;46;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;IMPLEMENTADOR DE PRODUCTOS;EMISION;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Talk Rimac;7/07/2020;7/07/2020;7;1.5;;AGILE;VIRTUAL;0;PAOLA TELAYA, VIVIANA PORTO Y PAMELA NOGALES;FALTÓ
6540612;Rimac Seguros y Reasegrs;30;Femenino;CESADO;Empleado FFVV;ATENCION AL CLIENTE;MASIVAS FFVV;ASESOR DE SEGUROS;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Talk Rimac;7/07/2020;7/07/2020;7;1.5;;AGILE;VIRTUAL;0;PAOLA TELAYA, VIVIANA PORTO Y PAMELA NOGALES;FALTÓ
6528300;Rimac Seguros y Reasegrs;29;Masculino;ACTIVO;Sub-Gerente;GERENCIAL;SGTE;TRADER SR;MESA DE NEGOCIACION;DIVISION INVERSIONES;NACIONAL;LEARNING;Talk Rimac;7/07/2020;7/07/2020;7;1.5;;AGILE;VIRTUAL;0;PAOLA TELAYA, VIVIANA PORTO Y PAMELA NOGALES;FALTÓ
6541628;Rimac Seguros y Reasegrs;23;Masculino;CESADO;Practicante;PRACTICANTE;PRACTICANTE;PRACTICANTE;SINIESTROS RIESGOS PATRIMONIALES;DIVISION SEGUROS EMPRESAS;NACIONAL;LEARNING;Talk Rimac;7/07/2020;7/07/2020;7;1.5;;AGILE;VIRTUAL;0;PAOLA TELAYA, VIVIANA PORTO Y PAMELA NOGALES;FALTÓ
6540715;Rimac S.A. EPS;49;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;CONSULTOR MEDICINA BASADO EN EVIDENCIA;SALUD;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Talk Rimac;7/07/2020;7/07/2020;7;1.5;;AGILE;VIRTUAL;0;PAOLA TELAYA, VIVIANA PORTO Y PAMELA NOGALES;FALTÓ
6501341;Rimac Seguros y Reasegrs;33;Femenino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;GERENTE DE AGENCIA;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Talk Rimac;7/07/2020;7/07/2020;7;1.5;;AGILE;VIRTUAL;0;PAOLA TELAYA, VIVIANA PORTO Y PAMELA NOGALES;FALTÓ
6524424;Rimac Seguros y Reasegrs;31;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;AUDITOR SR;AUDITORIA DE PROCESOS;AUDITORIA INTERNA;NACIONAL;LEARNING;Talk Rimac;7/07/2020;7/07/2020;7;1.5;;AGILE;VIRTUAL;0;PAOLA TELAYA, VIVIANA PORTO Y PAMELA NOGALES;FALTÓ
6537843;Rimac Seguros y Reasegrs;32;Masculino;CESADO;Empleado;ADMINISTRATIVOS;COLABORADOR;AUDITOR SR;AUDITORIA TI;AUDITORIA INTERNA;NACIONAL;LEARNING;Talk Rimac;7/07/2020;7/07/2020;7;1.5;;AGILE;VIRTUAL;0;PAOLA TELAYA, VIVIANA PORTO Y PAMELA NOGALES;FALTÓ
6540770;Rimac Seguros y Reasegrs;24;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA ACTUARIAL;GERENCIA ACTUARIAL;DIVISION FINANZAS Y CONTROL DE RIESGO;NACIONAL;LEARNING;Talk Rimac;7/07/2020;7/07/2020;7;1.5;;AGILE;VIRTUAL;0;PAOLA TELAYA, VIVIANA PORTO Y PAMELA NOGALES;FALTÓ
6532392;Rimac Seguros y Reasegrs;30;Masculino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;JEFE REASEGURO CONTRATO;REASEGUROS Y COASEGUROS;DIVISION FINANZAS Y CONTROL DE RIESGO;NACIONAL;LEARNING;Talk Rimac;7/07/2020;7/07/2020;7;1.5;;AGILE;VIRTUAL;0;PAOLA TELAYA, VIVIANA PORTO Y PAMELA NOGALES;FALTÓ
6501850;Rimac Seguros y Reasegrs;33;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO ANALISIS DE COBERTURAS VEH;SINIESTROS VEHICULARES;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Talk Rimac;7/07/2020;7/07/2020;7;1.5;;AGILE;VIRTUAL;0;PAOLA TELAYA, VIVIANA PORTO Y PAMELA NOGALES;FALTÓ
6520335;Rimac Seguros y Reasegrs;34;Masculino;ACTIVO;Empleado FFVV;ATENCION AL CLIENTE;MASIVOS FRONT;SUPERVISOR DE VENTAS;CANALES;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Talk Rimac;7/07/2020;7/07/2020;7;1.5;;AGILE;VIRTUAL;0;PAOLA TELAYA, VIVIANA PORTO Y PAMELA NOGALES;FALTÓ
6513732;Rimac S.A. EPS;37;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ASESOR TECNICO EN PREVENCION DE RRLL;SALUD;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Talk Rimac;7/07/2020;7/07/2020;7;1.5;;AGILE;VIRTUAL;0;PAOLA TELAYA, VIVIANA PORTO Y PAMELA NOGALES;FALTÓ
6504708;Rimac S.A. EPS;39;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO SINIESTROS PERSONAS;SALUD;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Talk Rimac;7/07/2020;7/07/2020;7;1.5;;AGILE;VIRTUAL;0;PAOLA TELAYA, VIVIANA PORTO Y PAMELA NOGALES;FALTÓ
6507311;Rimac Seguros y Reasegrs;36;Masculino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;JEFE RAMOS TECNICOS;TRIBU EMPRESAS;DIVISION SEGUROS EMPRESAS;NACIONAL;BREIN;Otros;9/07/2020;9/07/2020;7;2;2;INNOVACIÓN;VIRTUAL;0;BREIN;ASISTIÓ
6500387;Rimac Seguros y Reasegrs;49;Femenino;ACTIVO;Empleado FFVV;ATENCION AL CLIENTE;MASIVAS FFVV;ASESOR DE SEGUROS;CANALES;DIVISION DISTRIBUCION;NACIONAL;BREIN;Otros;9/07/2020;9/07/2020;7;2;;INNOVACIÓN;VIRTUAL;0;BREIN;ASISTIÓ
6500799;Rimac Seguros y Reasegrs;42;Femenino;CESADO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO ANALISIS DE COBERTURAS RRLL;SALUD;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;BREIN;Otros;9/07/2020;9/07/2020;7;2;;INNOVACIÓN;VIRTUAL;0;BREIN;ASISTIÓ
6529542;Rimac Seguros y Reasegrs;45;Femenino;ACTIVO;Gerente;GERENCIAL;GTE;GERENTE BUSINESS PARTNER Y COMPENSACION;BUSINESS PARTNER Y COMPENSACIONES;DIVISION GESTION Y DESARROLLO HUMANO;NACIONAL;BREIN;Otros;9/07/2020;9/07/2020;7;2;;INNOVACIÓN;VIRTUAL;0;BREIN;ASISTIÓ
6525947;Rimac Seguros y Reasegrs;36;Masculino;ACTIVO;Gerente;GERENCIAL;GTE;GERENTE COMERCIAL CORPORATIVO;CORPORATIVO Y ESTADO;DIVISION SEGUROS EMPRESAS;NACIONAL;BREIN;Otros;9/07/2020;9/07/2020;7;2;;INNOVACIÓN;VIRTUAL;0;BREIN;ASISTIÓ
6539438;Rimac Seguros y Reasegrs;44;Masculino;ACTIVO;Gerente;GERENCIAL;GTE;GERENTE RETAIL Y BANCASEGUROS;CANALES;DIVISION DISTRIBUCION;NACIONAL;BREIN;Otros;9/07/2020;9/07/2020;7;2;;INNOVACIÓN;VIRTUAL;0;BREIN;ASISTIÓ
6503188;Rimac Seguros y Reasegrs;42;Femenino;ACTIVO;Gerente;GERENCIAL;GTE;GERENTE DE EXPERIENCIA AL CLIENTE;EXPERIENCIA DEL CLIENTE;DIVISION DISTRIBUCION;NACIONAL;BREIN;Otros;9/07/2020;9/07/2020;7;2;;INNOVACIÓN;VIRTUAL;0;BREIN;ASISTIÓ
6500358;Rimac Seguros y Reasegrs;46;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA CONTABILIDAD TECNICA;CONTABILIDAD;DIVISION FINANZAS Y CONTROL DE RIESGO;NACIONAL;BREIN;Otros;9/07/2020;9/07/2020;7;2;;INNOVACIÓN;VIRTUAL;0;BREIN;ASISTIÓ
6538376;Rimac Seguros y Reasegrs;46;Femenino;ACTIVO;Gerente;GERENCIAL;GTE;GERENTE SINIESTROS VEHICULARES;SINIESTROS VEHICULARES;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;BREIN;Otros;9/07/2020;9/07/2020;7;2;;INNOVACIÓN;VIRTUAL;0;BREIN;ASISTIÓ
6504503;Rimac S.A. EPS;41;Masculino;ACTIVO;Sub-Gerente;GERENCIAL;SGTE;SUBGERENTE GESTION DE SALUD POBLACIONAL;SALUD;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;BREIN;Otros;9/07/2020;9/07/2020;7;2;;INNOVACIÓN;VIRTUAL;0;BREIN;ASISTIÓ
6531681;Rimac Seguros y Reasegrs;34;Femenino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;PRODUCT OWNER;ESTRATEGIA DIGITAL Y DESARROLLO PRODUCTO;INNOVACION Y ESTRATEGIA DIGITAL;NACIONAL;BREIN;Otros;9/07/2020;9/07/2020;7;2;;INNOVACIÓN;VIRTUAL;0;BREIN;ASISTIÓ
6500282;Rimac Seguros y Reasegrs;43;Masculino;ACTIVO;Gerente;GERENCIAL;GTE;GERENTE SINIESTROS RIESGOS PATRIMONIALES;SINIESTROS RIESGOS PATRIMONIALES;DIVISION SEGUROS EMPRESAS;NACIONAL;BREIN;Otros;9/07/2020;9/07/2020;7;2;;INNOVACIÓN;VIRTUAL;0;BREIN;ASISTIÓ
6532229;Rimac Seguros y Reasegrs;34;Femenino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;LIDER TRANSFORMACION AGIL;OFICINA TRANSFORMACION AGIL;CENTRO EXCELENCIA AGIL;NACIONAL;BREIN;Otros;9/07/2020;9/07/2020;7;2;;INNOVACIÓN;VIRTUAL;0;BREIN;ASISTIÓ
6502202;Rimac Seguros y Reasegrs;36;Femenino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;JEFE SR DESARROLLO Y APRENDIZAJE;DESARROLLO Y APRENDIZAJE;DIVISION GESTION Y DESARROLLO HUMANO;NACIONAL;BREIN;Otros;9/07/2020;9/07/2020;7;2;;INNOVACIÓN;VIRTUAL;0;BREIN;ASISTIÓ
6500104;Rimac Seguros y Reasegrs;45;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA RECLAMOS Y REQUERIMIENTOS;EXPERIENCIA DEL CLIENTE;DIVISION DISTRIBUCION;NACIONAL;BREIN;Otros;9/07/2020;9/07/2020;7;2;;INNOVACIÓN;VIRTUAL;0;BREIN;ASISTIÓ
6528280;Rimac Seguros y Reasegrs;41;Masculino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;JEFE EQUIPO FRONT;EXPERIENCIA DEL CLIENTE;DIVISION DISTRIBUCION;NACIONAL;BREIN;Otros;9/07/2020;9/07/2020;7;2;;INNOVACIÓN;VIRTUAL;0;BREIN;ASISTIÓ
6538881;Rimac Seguros y Reasegrs;38;Femenino;ACTIVO;Gerente;GERENCIAL;GTE;GERENTE ACTUARIAL;GERENCIA ACTUARIAL;DIVISION FINANZAS Y CONTROL DE RIESGO;NACIONAL;BREIN;Otros;9/07/2020;9/07/2020;7;2;;INNOVACIÓN;VIRTUAL;0;BREIN;ASISTIÓ
6529516;Rimac Seguros y Reasegrs;34;Masculino;ACTIVO;Gerente;GERENCIAL;GTE;GERENTE DE PRICING;PRICING;INTELIGENCIA ARTIFICIAL Y DATA;NACIONAL;BREIN;Otros;9/07/2020;9/07/2020;7;2;;INNOVACIÓN;VIRTUAL;0;BREIN;ASISTIÓ
6525920;Rimac Seguros y Reasegrs;27;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO PROYECTOS SELF SERVICE;EMISION;DIVISION DISTRIBUCION;NACIONAL;BREIN;Otros;9/07/2020;9/07/2020;7;2;;INNOVACIÓN;VIRTUAL;0;BREIN;ASISTIÓ
6500347;Rimac Seguros y Reasegrs;43;Femenino;ACTIVO;Sub-Gerente;GERENCIAL;SGTE;SUBGERENTE COMERCIAL;CANALES;DIVISION DISTRIBUCION;NACIONAL;BREIN;Otros;9/07/2020;9/07/2020;7;2;;INNOVACIÓN;VIRTUAL;0;BREIN;ASISTIÓ
6503058;Rimac Seguros y Reasegrs;49;Masculino;ACTIVO;Sub-Gerente;GERENCIAL;SGTE;SUBGERENTE CONTACT CENTER;EXPERIENCIA DEL CLIENTE;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Otros;5/08/2020;19/08/2020;8;18;18;INNOVACIÓN;VIRTUAL;0;BREIN;ASISTIÓ
6538413;Rimac Seguros y Reasegrs;35;Masculino;ACTIVO;Sub-Gerente;GERENCIAL;SGTE;SUBGERENTE DE VEHICULOS;PRODUCTO VEHICULAR;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Otros;5/08/2020;19/08/2020;8;18;;INNOVACIÓN;VIRTUAL;0;BREIN;ASISTIÓ
6500193;Rimac Seguros y Reasegrs;48;Femenino;ACTIVO;Jefe;ADMINISTRATIVOS;JEFE;JEFE REASEGUROS FACULTATIVOS Y COASEGURO;REASEGUROS Y COASEGUROS;DIVISION FINANZAS Y CONTROL DE RIESGO;NACIONAL;LEARNING;Otros;5/08/2020;19/08/2020;8;18;;INNOVACIÓN;VIRTUAL;0;BREIN;ASISTIÓ
6523070;Rimac Seguros y Reasegrs;28;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA CONTROL DE GESTION;FINANZAS;DIVISION FINANZAS Y CONTROL DE RIESGO;NACIONAL;LEARNING;Otros;5/08/2020;19/08/2020;8;18;;INNOVACIÓN;VIRTUAL;0;BREIN;ASISTIÓ
6500598;Rimac Seguros y Reasegrs;40;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;SUPERVISOR DE OPERACIONES;EMISION;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Otros;23/06/2020;14/07/2020;6;8;8;DATA ANALYTICS;VIRTUAL; 59 ;APORTA – Luz Fernandez;ASISTIÓ
6540377;Rimac Seguros y Reasegrs;25;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA TALENT RESEARCHER;SELECCION;DIVISION GESTION Y DESARROLLO HUMANO;NACIONAL;LEARNING;Otros;23/06/2020;14/07/2020;6;8;;DATA ANALYTICS;VIRTUAL; 59 ;APORTA – Luz Fernandez;ASISTIÓ
6540310;Rimac Seguros y Reasegrs;28;Femenino;ACTIVO;Practicante;PRACTICANTE;PRACTICANTE;PRACTICANTE;SINIESTROS VEHICULARES;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Otros;23/06/2020;14/07/2020;6;8;;DATA ANALYTICS;VIRTUAL; 59 ;APORTA – Luz Fernandez;ASISTIÓ
6500189;Rimac Seguros y Reasegrs;48;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO SR ANALISIS DE COBERTURAS VEH;SINIESTROS VEHICULARES;DIVISION SEGUROS PERSONAS Y SALUD;NACIONAL;LEARNING;Otros;23/06/2020;14/07/2020;6;8;;DATA ANALYTICS;VIRTUAL; 59 ;APORTA – Luz Fernandez;ASISTIÓ
6541053;Rimac Seguros y Reasegrs;22;Femenino;ACTIVO;Practicante;PRACTICANTE;PRACTICANTE;PRACTICANTE;GERENCIA ACTUARIAL;DIVISION FINANZAS Y CONTROL DE RIESGO;NACIONAL;LEARNING;Otros;23/06/2020;14/07/2020;6;8;;DATA ANALYTICS;VIRTUAL; 59 ;APORTA – Luz Fernandez;ASISTIÓ
6528278;Rimac Seguros y Reasegrs;26;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO SINIESTROS RAMOS TECNICOS;SINIESTROS RIESGOS PATRIMONIALES;DIVISION SEGUROS EMPRESAS;NACIONAL;LEARNING;Otros;23/06/2020;14/07/2020;6;8;;DATA ANALYTICS;VIRTUAL; 59 ;APORTA – Luz Fernandez;ASISTIÓ
6537973;Rimac Seguros y Reasegrs;37;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ESPECIALISTA DE PROYECTOS TI;DESARROLLO TI;TECNOLOGIA DE INFORMACION;NACIONAL;LEARNING;Otros;23/06/2020;14/07/2020;6;8;;DATA ANALYTICS;VIRTUAL; 59 ;APORTA – Luz Fernandez;ASISTIÓ
6501292;Rimac Seguros y Reasegrs;45;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO COMERCIAL;CORPORATIVO Y ESTADO;DIVISION SEGUROS EMPRESAS;NACIONAL;LEARNING;Otros;23/06/2020;14/07/2020;6;8;;DATA ANALYTICS;VIRTUAL; 59 ;APORTA – Luz Fernandez;ASISTIÓ
6541022;Rimac Seguros y Reasegrs;32;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ESPECIALISTA ACTUARIAL;GERENCIA ACTUARIAL;DIVISION FINANZAS Y CONTROL DE RIESGO;NACIONAL;LEARNING;Otros;23/06/2020;14/07/2020;6;8;;DATA ANALYTICS;VIRTUAL; 59 ;APORTA – Luz Fernandez;ASISTIÓ
6540277;Rimac Seguros y Reasegrs;25;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;EJECUTIVO DE OPERACIONES;EMISION;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Otros;23/06/2020;14/07/2020;6;8;;DATA ANALYTICS;VIRTUAL; 59 ;APORTA – Luz Fernandez;ASISTIÓ
6532664;Rimac Seguros y Reasegrs;35;Femenino;ACTIVO;Empleado;ATENCION AL CLIENTE;MASIVOS FRONT;REPRESENTANTE ATENCION VIRTUAL;EXPERIENCIA DEL CLIENTE;DIVISION DISTRIBUCION;NACIONAL;LEARNING;Otros;23/06/2020;14/07/2020;6;8;;DATA ANALYTICS;VIRTUAL; 59 ;APORTA – Luz Fernandez;FALTÓ
6541634;Rimac Seguros y Reasegrs;34;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;SR CUSTOMER EXPERIENCE DESIGNER;COE SERVICE DESIGN;INNOVACION Y ESTRATEGIA DIGITAL;NACIONAL;LEARNING;Otros;23/06/2020;14/07/2020;6;8;;DATA ANALYTICS;VIRTUAL; 59 ;APORTA – Luz Fernandez;ASISTIÓ
6540549;Rimac Seguros y Reasegrs;25;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ASISTENTE DE SELECCION;SELECCION;DIVISION GESTION Y DESARROLLO HUMANO;NACIONAL;LEARNING;Otros;23/06/2020;14/07/2020;6;8;;DATA ANALYTICS;VIRTUAL; 59 ;APORTA – Luz Fernandez;ASISTIÓ
6540488;Rimac Seguros y Reasegrs;28;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA CONTROL DE GESTION;TRIBU EMPRESAS;DIVISION SEGUROS EMPRESAS;NACIONAL;LEARNING;Otros;23/06/2020;14/07/2020;6;8;;DATA ANALYTICS;VIRTUAL; 59 ;APORTA – Luz Fernandez;ASISTIÓ
6539441;Rimac Seguros y Reasegrs;26;Femenino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA DE SELECCION;SELECCION;DIVISION GESTION Y DESARROLLO HUMANO;NACIONAL;LEARNING;Otros;23/06/2020;14/07/2020;6;8;;DATA ANALYTICS;VIRTUAL; 59 ;APORTA – Luz Fernandez;ASISTIÓ
6502030;Rimac Seguros y Reasegrs;49;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;SUPERVISOR MESA DE AYUDA;OPERACIONES TI;TECNOLOGIA DE INFORMACION;NACIONAL;LEARNING;Otros;23/06/2020;14/07/2020;6;8;;DATA ANALYTICS;VIRTUAL; 59 ;APORTA – Luz Fernandez;ASISTIÓ
6538891;Rimac Seguros y Reasegrs;28;Masculino;ACTIVO;Empleado;ADMINISTRATIVOS;COLABORADOR;ANALISTA DE RIESGOS;REASEGUROS Y COASEGUROS;DIVISION FINANZAS Y CONTROL DE RIESGO;NACIONAL;LEARNING;Otros;23/06/2020;14/07/2020;6;8;;DATA ANALYTICS;VIRTUAL; 59 ;APORTA – Luz Fernandez;ASISTIÓ
