id;age;fnlwgt;education-num;race;sex;capital-gain;capital-loss;hours-per-week;native-country
2972;30;423770;10; White; Male;0;0;40;Others
2973;44;211759;13;Other; Male;0;0;40;Others
2974;34;56883;10; White; Female;0;0;40;USA
2975;41;223062;10; Black; Male;0;0;40;USA
2976;29;406662;9; White; Male;0;0;40;USA
2977;25;206600;5; White; Male;0;0;48;Others
2978;42;147510;13; White; Male;0;0;40;USA
2979;48;235646;10; White; Male;3103;0;40;USA
2980;26;187577;11; White; Male;0;0;55;USA
2981;46;278322;13; White; Male;0;0;45;USA
2982;38;278924;13; White; Male;0;1887;50;USA
2983;49;203039;7; White; Male;0;0;40;USA
2984;23;145651;10; Black; Female;0;0;20;USA
2985;46;144531;13; White; Female;0;0;40;USA
2986;30;91145;9; White; Male;0;0;55;USA
2987;49;211762;9; White; Male;0;0;40;USA
2988;31;207537;9; White; Male;0;1669;50;USA
2989;19;417657;9; White; Male;0;0;50;USA
2990;45;189890;12; White; Female;5455;0;38;USA
2991;34;223212;13; White; Male;0;1848;40;Others
2992;26;108658;9; White; Male;0;0;40;USA
2993;38;190023;9; White; Male;0;0;40;USA
2994;31;222130;10; White; Female;0;0;43;USA
2995;36;164866;12; White; Male;0;0;50;USA
2996;31;170983;13; White; Male;0;0;60;USA
2997;30;186269;13; White; Male;0;0;40;USA
2998;37;286026;9; White; Male;0;0;40;USA
2999;30;403433;13; Black; Male;0;0;50;USA
3000;73;123160;6; White; Female;0;0;10;USA
3001;38;99527;14; White; Male;0;0;40;USA
3002;30;123178;6; White; Male;0;0;50;USA
3003;33;231043;9; White; Male;0;0;50;USA
3004;52;317733;13; White; Male;7688;0;40;USA
3005;58;241056;10; White; Female;0;0;46;USA
3006;34;220066;14; White; Female;0;0;50;USA
3007;35;180342;9; White; Male;0;0;40;USA
3008;59;31840;9; White; Male;0;0;40;USA
3009;45;183168;13; White; Female;0;0;40;USA
3010;27;386036;10; White; Male;0;0;48;USA
3011;31;446358;16; White; Male;0;0;50;Others
3012;45;28035;10; White; Male;0;0;50;USA
3013;40;282155;9; White; Female;0;0;25;USA
3014;27;192384;15; White; Male;0;0;40;USA
3015;19;383637;9; White; Male;0;0;20;USA
3016;29;457402;3; White; Male;0;0;25;Others
3017;34;80249;10; White; Male;0;0;72;USA
3018;32;159537;12; White; Male;0;0;40;USA
3019;49;240859;7; White; Male;0;0;40;Others
3020;33;83446;7; White; Female;0;0;40;USA
3021;62;185503;13; White; Male;0;0;50;USA
3022;39;68781;9; White; Male;0;0;40;USA
3023;43;220589;9; White; Female;0;0;40;USA
3024;22;51136;10; White; Female;0;0;60;USA
3025;24;54560;9; White; Male;0;0;45;USA
3026;25;201413;10; Black; Female;0;0;40;USA
3027;19;40425;10; White; Female;0;0;28;USA
3028;31;189461;12; White; Female;0;0;41;USA
3029;53;200576;7; White; Female;0;0;40;USA
3030;61;92691;9; White; Male;0;0;3;USA
3031;47;664821;13; White; Male;0;0;40;Others
3032;37;175130;9; White; Female;0;0;45;USA
3033;50;391016;13; White; Male;0;0;30;USA
3034;27;249315;10; White; Male;0;0;44;USA
3035;58;111169;9; White; Female;0;0;40;USA
3036;43;334946;9; Black; Male;0;0;40;USA
3037;39;352248;12; White; Male;0;0;40;USA
3038;36;173804;10; White; Female;0;0;35;USA
3039;56;155449;13; White; Male;0;0;50;USA
3040;26;73689;9; White; Male;0;0;55;USA
3041;23;227594;13; White; Female;0;0;38;USA
3042;47;161676;7; Black; Male;0;0;40;USA
3043;68;75913;8; White; Female;0;0;30;USA
3044;47;242552;10; Black; Male;0;0;40;USA
3045;45;352094;10; White; Male;7688;0;40;Others
3046;26;159732;10; White; Male;0;0;60;USA
3047;20;131230;9; White; Male;0;1590;40;USA
3048;46;180695;10; White; Female;0;0;40;USA
3049;37;189922;12; White; Male;0;0;50;USA
3050;37;409189;10; White; Male;0;0;45;USA
3051;43;111252;10; White; Male;0;0;42;USA
3052;59;294395;14; White; Female;0;0;40;USA
3053;39;172718;9; White; Female;0;0;40;USA
3054;32;43403;10; White; Female;0;1590;54;USA
3055;63;111963;10; White; Male;0;0;16;USA
3056;45;247869;13; White; Male;0;0;60;USA
3057;59;114032;13; White; Female;0;0;40;USA
3058;26;179633;9; White; Male;0;0;40;USA
3059;34;19847;9; White; Female;0;0;40;USA
3061;26;209942;9; Black; Male;0;0;40;USA
3062;53;197492;9; White; Female;0;0;40;USA
3063;33;262439;9; White; Female;0;0;35;USA
3064;46;283037;13; White; Male;0;0;50;USA
3065;31;83446;9; White; Female;0;0;40;USA
3066;24;215443;9; White; Male;0;0;40;USA
3067;57;268252;9; White; Female;0;0;62;USA
3068;40;181015;9; White; Female;0;0;47;USA
3069;41;139916;11;Other; Male;0;2179;84;Others
3070;20;195770;10; White; Male;0;0;26;USA
3071;45;125194;7; Black; Female;0;0;40;USA
3072;27;58654;11; White; Female;0;0;40;USA
3073;36;252327;3; White; Male;0;0;40;Others
3074;30;116508;9; White; Male;0;0;40;Others
3075;36;166988;13; White; Female;0;0;40;USA
3076;25;374163;9;Other; Male;0;0;40;Others
3077;31;196788;9; White; Female;0;0;40;USA
3078;49;186172;9; White; Male;7688;0;45;USA
3079;26;245628;7; White; Male;0;0;20;USA
3080;25;159732;13; White; Male;0;0;40;USA
3081;29;129856;11; White; Female;0;0;40;USA
3082;24;182812;10; White; Female;3325;0;52;Others
3083;41;314322;9; White; Male;0;0;40;USA
3084;35;102976;14; White; Male;0;0;40;USA
3085;57;42959;13; White; Female;0;0;40;USA
3086;21;256356;7; White; Female;0;0;40;Others
3087;29;136277;6; Black; Female;0;0;32;USA
3088;36;284616;10; White; Male;0;0;40;USA
3089;20;185554;10; White; Female;0;0;25;USA
3090;51;138847;13; White; Male;0;0;40;USA
3091;39;33487;7; White; Male;0;0;40;USA
3092;36;84306;13; White; Male;5013;0;50;USA
3093;40;223881;15; White; Male;99999;0;70;USA
3094;61;149653;9; White; Male;0;0;50;USA
3095;38;348739;15; White; Male;0;0;60;USA
3096;21;34506;9; White; Female;0;0;35;USA
3097;40;346964;9; White; Female;0;0;40;USA
3098;46;192208;6; White; Male;0;0;45;USA
3099;21;305874;10; White; Male;0;0;54;USA
3100;35;462890;6; Black; Male;0;0;50;USA
3101;39;89508;13; White; Male;0;0;40;USA
3102;38;200153;9; White; Male;0;0;60;USA
3103;30;179446;9; White; Female;0;0;40;USA
3104;28;208965;5;Other; Male;0;0;40;Others
3105;32;40142;13; White; Male;0;0;40;USA
3106;46;57452;11; White; Male;0;0;40;USA
3107;40;327573;11; White; Male;0;0;40;USA
3108;47;151267;9; Black; Female;15024;0;40;USA
3109;44;265266;6; White; Male;0;0;40;USA
3110;38;203836;9; White; Male;3464;0;40;Others
3111;46;28281;13; White; Male;0;0;40;USA
3112;51;293196;16; White; Male;15024;0;60;Others
3113;45;214627;16; White; Male;15020;0;40;Others
3114;20;368852;10; White; Female;0;0;20;USA
3115;44;353396;13; White; Male;0;0;45;USA
3116;33;161745;11; White; Male;0;0;45;USA
3117;18;97963;9; White; Female;0;0;30;USA
3118;61;156542;15; White; Male;0;0;40;USA
3119;50;198103;13; White; Female;0;0;40;USA
3120;47;55377;9; Black; Male;0;0;40;USA
3121;34;173730;13; White; Male;0;0;50;USA
3122;53;374588;9; Black; Male;0;0;60;USA
3123;39;174330;10; White; Male;0;0;40;USA
3124;58;78141;9; White; Male;0;0;40;USA
3125;26;31350;7; White; Male;0;0;50;USA
3126;41;243607;3; White; Male;0;0;40;Others
3127;47;134671;10; White; Male;0;0;40;USA
3128;31;197023;11;Other; Male;0;0;40;USA
3129;52;117674;10; White; Male;0;0;40;USA
3130;29;169815;12; White; Male;0;0;50;USA
3131;43;598606;5; Black; Female;0;0;50;USA
3132;42;122861;14; White; Male;0;0;40;USA
3133;35;166235;10; Black; Female;0;0;30;USA
3134;41;187821;9; White; Male;2885;0;40;USA
3135;34;340940;13; White; Male;7298;0;60;USA
3136;52;194791;10; White; Male;0;0;40;USA
3137;61;231323;10; White; Male;0;0;40;USA
3138;39;305597;9; White; Male;0;0;40;USA
3139;19;25429;10; White; Female;0;0;25;USA
3140;46;192779;13; White; Male;7688;0;40;USA
3141;39;346478;10; White; Male;0;0;45;USA
3142;22;341368;10; White; Male;0;0;50;USA
3143;30;295612;9; White; Female;0;0;40;USA
3144;40;168936;11; White; Female;0;0;32;USA
3145;43;218558;13; White; Male;3325;0;40;USA
3146;37;336598;3; White; Male;0;0;36;Others
3147;23;308205;12; White; Male;0;0;20;USA
3148;39;357173;12; White; Male;0;0;59;USA
3149;54;457237;14; White; Male;0;0;40;USA
3150;46;284799;10; White; Male;0;0;60;USA
3151;20;179423;10; White; Female;0;0;40;USA
3152;50;363405;13; White; Female;0;0;50;USA
3153;17;139183;6; White; Female;0;0;15;USA
3154;36;203482;9; White; Male;0;0;40;USA
3155;37;112554;9; White; Male;0;0;45;USA
3156;53;99476;9; White; Female;0;0;38;USA
3157;50;93690;9; White; Male;0;0;40;USA
3158;38;220585;9; White; Male;0;0;40;USA
3159;63;194638;9; White; Male;0;0;32;USA
3160;53;154785;9; White; Male;0;0;50;USA
3161;23;214542;10; White; Male;0;0;50;USA
3162;20;161922;9; White; Male;0;0;43;USA
3163;46;207940;10; Black; Male;0;0;40;USA
3164;28;259351;6;Other; Male;0;0;40;Others
3165;59;208395;14; White; Male;0;0;50;USA
3166;41;116391;13; White; Male;0;0;40;USA
3167;33;239781;1; White; Male;0;0;40;Others
3168;56;174351;8; White; Male;0;0;40;Others
3169;50;44368;9; White; Male;15024;0;55;Others
3170;31;188798;13; White; Female;0;0;50;USA
3171;41;50122;11; White; Male;0;0;50;USA
3172;38;111398;13; White; Female;7688;0;40;USA
3173;25;152035;12; White; Female;0;0;40;USA
3174;49;249289;13; Black; Female;0;0;40;USA
3175;39;257726;10; White; Male;0;0;40;USA
3176;21;151158;10; White; Female;0;0;25;USA
3177;35;465326;13; White; Male;0;0;40;USA
3178;38;364782;9; White; Male;0;0;40;USA
3179;31;329301;9; White; Male;0;0;55;USA
3180;17;254859;7; White; Male;0;0;20;USA
3181;31;203488;13; White; Male;7298;0;50;USA
3182;25;222800;13; White; Male;0;0;40;USA
3183;39;96452;14; White; Male;0;0;55;USA
3184;50;170050;4; White; Male;0;0;40;USA
3185;38;116580;13; White; Female;0;0;20;USA
3186;50;400004;10; White; Male;0;0;60;USA
3187;63;183608;6; White; Male;0;0;40;USA
3188;31;194055;9; White; Male;0;0;50;USA
3189;23;210443;13; White; Female;0;0;40;USA
3190;18;43272;10; White; Male;0;0;20;USA
3191;43;108945;13; White; Female;0;0;48;USA
3192;34;114691;10; White; Male;0;0;50;USA
3193;18;304169;7; White; Male;0;0;35;USA
3194;46;503923;9; Black; Male;4386;0;40;USA
3195;35;340428;13; White; Female;0;0;40;USA
3196;46;106705;14; White; Female;0;0;38;USA
3197;59;146391;11; White; Male;7298;0;40;USA
3198;31;235389;4; White; Female;0;0;30;Others
3199;27;39665;9; White; Female;0;0;37;USA
3200;41;113823;14; White; Male;0;0;40;Others
3201;55;349304;13; White; Male;0;0;40;USA
3202;44;54507;9; White; Female;0;0;40;USA
3203;26;117833;13; White; Female;0;1669;50;USA
3204;36;163396;11; White; Female;0;0;40;USA
3205;69;88566;5; White; Male;1424;0;35;USA
3206;33;323619;10; White; Female;0;0;40;USA
3207;30;75755;11; White; Male;0;0;40;USA
3208;35;148903;9; White; Female;0;0;16;USA
3209;25;40915;13; White; Female;0;0;40;USA
3210;18;131033;7; Black; Male;0;0;15;USA
3211;35;168475;10; White; Male;0;0;60;USA
3212;20;121568;9; White; Male;0;0;50;USA
3213;26;139098;14; White; Male;5013;0;40;USA
3214;46;357338;13; White; Male;0;0;40;USA
3215;31;283268;13; White; Female;0;0;36;USA
3216;40;572751;15; White; Male;5178;0;40;Others
3217;40;315321;9; White; Female;0;625;52;USA
3218;31;120461;13; White; Female;0;0;40;USA
3219;32;65278;16; White; Male;0;0;40;USA
3220;23;208503;10; White; Male;0;0;40;USA
3221;25;112835;14; White; Male;0;0;40;USA
3222;37;265038;10; White; Male;0;0;50;USA
3223;18;89478;10; White; Female;0;0;20;USA
3224;55;276229;9; White; Female;0;0;38;USA
3225;52;366232;5; White; Female;0;0;40;Others
3226;26;152035;9; White; Female;0;0;40;USA
3227;37;205339;10; White; Male;0;0;40;USA
3228;39;75995;9; White; Female;0;0;45;USA
3229;62;192236;13; White; Female;0;0;40;USA
3230;47;229737;9; White; Male;0;0;45;USA
3231;51;199688;13; White; Male;0;0;40;USA
3232;55;52953;9; White; Female;0;0;40;USA
3233;30;221043;9; White; Male;0;0;35;USA
3234;59;115389;10; White; Male;0;0;36;USA
3235;45;204205;6; White; Male;0;0;65;USA
3236;52;338816;10; White; Male;15024;0;45;USA
3237;21;197387;9; White; Male;0;0;20;USA
3238;31;42485;9; White; Male;0;0;55;USA
3239;29;367706;10; Black; Male;0;0;40;USA
3240;24;102493;9; White; Male;0;0;40;USA
3241;17;263746;6; White; Male;0;0;24;USA
3242;47;115358;9; Black; Female;0;0;40;USA
3243;46;189680;10; White; Male;0;0;50;USA
3244;63;230823;8; White; Male;0;0;40;Others
3245;21;300812;10; White; Male;0;0;25;USA
3246;18;174732;9; Black; Male;0;0;36;USA
3247;49;183710;16; White; Male;0;0;50;USA
3248;81;137018;9; White; Female;0;0;20;USA
3249;36;213008;12; White; Male;0;0;40;USA
3250;47;357848;9; White; Male;0;0;40;USA
3251;36;165799;14; White; Male;0;0;50;USA
3252;39;188571;11; White; Male;0;0;60;USA
3253;46;97883;13; White; Female;0;0;35;USA
3254;43;105862;10; White; Female;0;1902;40;USA
3255;39;57424;13; White; Female;0;0;35;USA
3256;29;151476;10; White; Female;0;0;40;USA
3257;23;129583;9; Black; Female;0;0;16;USA
3258;57;180920;6; White; Male;0;0;43;USA
3259;38;182416;9; Black; Female;0;0;42;USA
3260;25;251915;13; White; Female;0;0;40;USA
3261;39;187127;10; White; Male;0;0;40;USA
3262;24;69045;10; Black; Male;0;0;40;Others
3263;56;192869;14; White; Male;0;1977;44;USA
3264;39;74163;8; White; Female;0;0;40;USA
3265;23;60847;11; White; Female;0;0;60;USA
3266;67;116057;9; White; Female;3273;0;16;USA
3267;41;82393;13;Other; Male;0;0;50;USA
3268;24;134181;13; White; Female;0;0;50;USA
3269;51;159910;13; Black; Male;10520;0;40;USA
3270;30;117570;9; White; Female;0;0;60;USA
3271;47;214169;9; White; Male;15024;0;40;USA
3272;56;56331;9; White; Male;0;0;32;USA
3273;51;35576;9; White; Male;0;0;38;USA
3274;57;149168;10; White; Male;0;0;55;USA
3275;34;157165;10; White; Female;0;0;40;USA
3276;24;278130;13; White; Male;0;0;40;USA
3277;57;257200;9; White; Male;0;0;40;USA
3278;38;283122;9; White; Male;0;0;40;USA
3279;23;580248;9; White; Female;0;0;40;USA
3280;35;230054;4; White; Male;0;0;40;Others
3281;58;519006;9; White; Male;0;0;52;USA
3282;68;235882;16; White; Male;0;2377;60;USA
3283;43;336513;10; White; Male;0;1902;40;USA
3284;17;115551;7; White; Female;0;0;20;USA
3285;53;50048;16; White; Male;7688;0;50;USA
3286;37;382802;16; Black; Male;0;0;99;USA
3287;63;106023;9; White; Male;0;0;40;USA
3288;31;332379;10; White; Male;0;0;50;USA
3289;29;95465;9; White; Male;0;0;40;USA
3290;43;96102;10; White; Male;0;1887;40;USA
3291;27;36440;15; White; Female;0;0;65;USA
3292;25;209384;9; White; Male;0;0;32;USA
3293;28;50814;9; White; Female;0;0;40;USA
3294;54;143865;9; White; Female;0;0;35;USA
3295;31;50442;10;Other; Female;0;0;32;USA
3296;23;236601;10; White; Male;0;0;48;USA
3297;19;100999;13; White; Female;0;0;30;USA
3298;61;32423;9; White; Female;22040;0;40;USA
3299;27;153546;11; White; Female;0;0;36;USA
3300;19;182355;10; Black; Female;0;0;20;USA
3301;25;44216;9;Other; Female;0;0;35;USA
3302;40;97688;10; White; Male;0;0;48;USA
3303;53;209022;7; White; Female;0;0;37;USA
3304;32;96016;13; White; Male;0;0;45;USA
3305;72;52138;16; White; Male;0;2392;25;USA
3306;61;159046;4; White; Male;0;0;40;USA
3307;42;138634;9; White; Male;0;0;40;USA
3308;17;130125;6;Other; Female;1055;0;20;USA
3309;73;247355;9; White; Male;0;0;16;Others
3310;41;227065;10; White; Male;0;0;40;USA
3311;23;244771;10; Black; Female;0;0;20;Others
3312;23;215616;9; White; Female;0;0;40;Others
3313;65;386672;11; White; Male;0;0;15;USA
3314;45;177543;9; White; Female;0;0;50;USA
3315;52;617021;13; Black; Male;7688;0;40;USA
3316;24;117109;13; Black; Female;0;0;27;USA
3317;23;373550;11; White; Male;0;0;40;USA
3318;30;19847;10; White; Female;0;0;40;USA
3319;26;189590;13; White; Male;0;0;40;USA
3320;37;58343;9; White; Male;0;0;56;USA
3321;17;354201;9; White; Male;0;0;40;USA
3322;31;119422;9; White; Male;0;0;40;USA
3323;52;363405;9; White; Female;0;0;40;USA
3324;63;181863;13; White; Male;0;0;27;USA
3325;27;194472;9; White; Female;0;0;60;USA
3326;31;247328;5; White; Male;3137;0;40;Others
3327;71;130731;9; White; Female;0;0;35;USA
3328;35;236910;13; White; Male;0;0;60;USA
3329;44;378251;9; White; Female;0;0;38;USA
3330;36;120760;14;Other; Male;0;0;40;Others
3331;22;203182;13; White; Female;0;0;20;USA
3332;32;130304;9; White; Male;0;1485;48;USA
3333;30;352542;13; White; Female;0;0;40;USA
3334;25;197728;10; White; Female;0;0;40;USA
3335;76;316185;4; White; Female;0;0;12;USA
3336;41;89226;9; White; Male;0;0;40;USA
3337;26;292353;4;Other; Male;0;0;40;USA
3338;32;180296;10; White; Female;0;0;40;USA
3339;22;361487;9; White; Male;0;0;40;USA
3340;39;218490;13; White; Male;0;1848;40;USA
3341;63;231777;13; White; Male;0;0;40;USA
3342;23;189832;12; White; Female;0;0;40;USA
3343;61;232308;6; White; Male;0;0;40;USA
3344;31;33308;11; White; Male;0;0;40;USA
3345;25;333677;5; White; Male;0;0;45;USA
3346;33;170651;9; White; Female;1055;0;40;USA
3347;39;343403;9; White; Female;0;0;36;USA
3348;53;166386;13;Other; Female;0;0;40;Others
3349;26;48099;13; White; Female;0;0;40;USA
3350;21;143062;10; White; Male;0;0;32;USA
3351;18;104704;9; Black; Male;0;0;40;USA
3352;34;30497;13; White; Male;15024;0;60;USA
3353;44;174325;14; Black; Male;7688;0;40;USA
3354;31;286675;9; White; Male;0;0;50;USA
3355;44;59474;9; White; Male;0;0;40;USA
3356;42;378384;15; White; Male;0;1902;60;USA
3357;43;245842;9; White; Male;0;0;44;Others
3358;33;274222;13;Other; Male;7688;0;38;USA
3359;21;342575;10; Black; Female;0;0;30;USA
3360;30;206051;9; White; Male;0;0;40;USA
3361;55;234213;9; White; Male;0;0;60;USA
3362;57;145189;10; White; Female;0;0;40;USA
3363;37;233490;9; White; Male;0;0;50;USA
3364;32;344129;9; White; Male;0;0;40;USA
3365;62;171315;13; White; Male;0;0;60;USA
3366;31;181485;13; Black; Male;0;0;40;USA
3367;51;255412;13; White; Male;0;0;50;Others
3368;37;262409;14; White; Female;0;213;45;USA
3369;45;199590;3; White; Male;0;0;38;Others
3370;47;84726;10; White; Male;0;0;40;USA
3371;75;184335;7; White; Male;0;0;30;USA
3372;43;102025;14;Other; Male;0;0;50;USA
3373;39;183898;12; White; Male;7688;0;60;Others
3374;30;55291;13; White; Male;0;0;40;USA
3375;27;150025;3; White; Male;0;0;40;Others
3376;44;100584;9;Other; Male;0;0;40;USA
3377;53;181755;14; White; Female;0;0;35;USA
3378;40;150528;13; White; Male;0;0;40;USA
3379;18;107277;7; White; Female;0;0;20;USA
3380;33;247205;13; Black; Male;0;0;40;Others
3381;20;291979;9; White; Male;0;0;40;USA
3382;38;270985;10; Black; Male;0;0;50;USA
3383;48;62605;9; White; Female;0;0;35;USA
3384;46;176863;9; White; Male;0;0;40;USA
3385;51;53197;9; White; Male;0;0;40;USA
3386;35;267776;9; White; Female;0;0;30;USA
3387;24;308205;4; White; Male;0;0;40;Others
3388;30;306383;10; White; Male;0;0;50;USA
3389;70;35494;9; White; Male;0;0;30;USA
3390;26;291968;9; White; Male;0;0;44;USA
3391;34;80933;9; White; Male;0;1672;40;USA
3392;46;271828;9; White; Male;0;0;40;USA
3393;70;121993;9; White; Female;0;0;5;USA
3394;37;31023;10; White; Male;0;0;40;USA
3395;36;36425;10; White; Female;0;0;35;USA
3396;23;407684;5; White; Female;0;0;40;Others
3397;28;241895;9; White; Male;0;1628;40;USA
3398;44;158555;10; White; Male;0;0;50;USA
3399;58;140363;9; White; Male;3325;0;30;USA
3400;53;123429;10; White; Male;0;0;60;USA
3401;23;40060;10; White; Male;0;0;40;USA
3402;26;290286;9; Black; Male;0;0;40;USA
3403;34;106169;14; White; Female;0;0;50;USA
3404;43;76487;7; White; Male;0;0;40;USA
3405;22;437994;10; Black; Male;0;0;20;USA
3406;41;113555;10;Other; Male;7298;0;50;USA
3407;36;160120;9;Other; Male;0;0;40;Others
3408;41;343079;13; White; Female;0;1740;20;USA
3409;27;406662;9; White; Male;4416;0;40;USA
3410;42;37618;10; White; Male;0;0;60;USA
3411;27;114158;11; White; Female;0;0;35;USA
3412;41;115562;9; White; Male;0;0;40;USA
3413;32;353994;13;Other; Female;0;0;40;Others
3414;21;344891;10;Other; Male;0;0;20;USA
3415;44;286750;13; Black; Male;0;0;50;USA
3416;29;194197;13; White; Male;0;0;40;USA
3417;19;206599;10; White; Female;0;0;22;USA
3418;21;596776;10; White; Male;0;0;40;Others
3419;46;56841;9; White; Male;0;0;40;USA
3420;38;112561;13; White; Male;0;0;55;USA
3421;43;147110;10; White; Male;0;0;48;USA
3422;54;175339;9; White; Male;0;0;50;USA
3423;38;234901;14; White; Male;0;1977;60;USA
3424;50;217083;9; White; Female;0;0;40;USA
3425;30;97757;11; White; Female;0;0;36;USA
3426;30;151868;5; White; Male;0;0;40;USA
3427;28;25864;9;Other; Female;0;0;35;USA
